sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
1985,233,train,HoGuom_00/00234_00006575.jpg,"nữ đeo túi màu đen, mặc áo phông trắng, quần dài màu đen, đi giày thể thao trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01985_pid233_00234_00006575_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01985_pid233_00234_00006575_attention_mask.raw,40
1986,437,train,HoGuom_00/00438_00014855.jpg,"Bạn trai mặc áo phông màu trắng xanh lá cây, quần ngắn màu xanh lá cây, đeo kính, tay xách túi nilon trắng, chân đi dép màu đen trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01986_pid437_00438_00014855_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01986_pid437_00438_00014855_attention_mask.raw,57
1987,1166,train,HoGuom_01/01167_00000825.jpg,"Một người đàn ông tóc đen, mặc áo phông màu đen, mặc quần dài màu đen, đeo khẩu trang màu xanh đang đi bộ trên phố.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01987_pid1166_01167_00000825_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01987_pid1166_01167_00000825_attention_mask.raw,55
1988,679,train,HoGuom_00/00680_00009250.jpg,"người phụ nữ tóc ngắn màu đen, mặc váy ngắn tay màu đen có in hình màu trắng và chữ màu xám trước ngực, khoác túi xách màu xanh ngọc.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01988_pid679_00680_00009250_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01988_pid679_00680_00009250_attention_mask.raw,60
1989,56,train,TEST_DATA/Person57.2/output_2.jpg,"Một cô gái trẻ tóc dài buộc thấp đằng sau cổ, mặc áo phông nền trắng kẻ sọc ngang màu đen, mặc quần hoa màu đen và trắng, tóc đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01989_pid56_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01989_pid56_output_2_attention_mask.raw,64
1990,785,train,HoGuom_01/00786_00001050.jpg,"người phụ nữ đội mũ trắng, quàng khăn, đeo túi mặc áo cộc tay, mặc váy ngắn.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01990_pid785_00786_00001050_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01990_pid785_00786_00001050_attention_mask.raw,39
1991,4,train,TEST_DATA/Person5.2/output_2.jpg,"Một nữ thanh niên tóc đen dài ngang vai, mặc áo thể thao mùa đông dài tay với hai màu xanh tím than ở phần cổ đến phần ngực và màu vàng ở phần thân dưới của áo, mặc quần dài đen, chân đi dép lê màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01991_pid4_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01991_pid4_output_2_attention_mask.raw,64
1992,475,train,HoGuom_00/00476_00016955.jpg,"-người phụ nữ tóc dài màu đen, buộc cao, đeo kính, mặc áo dài tay có mũ màu đỏ, phía trước áo có in dòng chữ màu trắng, mặc quần jean dài màu xanh da trời.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01992_pid475_00476_00016955_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01992_pid475_00476_00016955_attention_mask.raw,64
1993,945,train,HoGuom_01/00946_00001305.jpg,"Bé trai tóc ngắn màu đen, mặc áo phông cộc tay nền đen có các hình vuông nhiều màu, mặc quần bò dài, có hình màu xanh vàng trên ống quần trái, có hai nhìn màu đen trên ống quần phải, tay trái vung phía sau, tay phải vung lên trước, đi giầy thể thao màu nâu đế màu cam.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01993_pid945_00946_00001305_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01993_pid945_00946_00001305_attention_mask.raw,64
1994,568,train,HoGuom_00/00569_00005170.jpg,"người đàn ông to béo mặc áo phông kẻ ngang màu xanh lá cây, mặc quần sooc màu ghi, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01994_pid568_00569_00005170_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01994_pid568_00569_00005170_attention_mask.raw,43
1995,581,train,HoGuom_00/00582_00005635.jpg,"người phụ nữ tóc màu đen, áo phông ngắn tay màu trắng, mặc quần dài màu xanh tím, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01995_pid581_00582_00005635_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01995_pid581_00582_00005635_attention_mask.raw,44
1996,827,train,HoGuom_01/00828_00006510.jpg,"nam thanh niên, tóc cắt ngắn đeo kính màu nâu, mặc áo phông xanh trước ngực có chữ đen và hình con thú cộc tay, mặc quần sooc đến gối màu vàng, đi dép lê màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01996_pid827_00828_00006510_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01996_pid827_00828_00006510_attention_mask.raw,64
1997,915,train,HoGuom_01/00916_00005355.jpg,"nam tóc ngắn, mặc áo xanh nước biển, cộc tay, trước ngực áo có chữ màu trắng, tay phải đeo đồng hồ, hai tay để trước ngực, mặc quần màu đen bên sườn ống có viền trắng dọc ống quần, đi giầy màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01997_pid915_00916_00005355_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01997_pid915_00916_00005355_attention_mask.raw,64
1998,956,train,HoGuom_01/00957_00003795.jpg,"nam tóc ngắn, đeo khẩu trang màu trắng, mặc áo may ô hình nhiều họa tiết, mặc quần sooc nhiều màu sắc, đi dép lê màu xanh, hai tay đút túi quần.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01998_pid956_00957_00003795_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01998_pid956_00957_00003795_attention_mask.raw,63
1999,1414,train,HoGuom_01/01415_1.jpg,"Một người đàn ông có mái tóc màu đen, mặc áo phông màu trắng, mặc quần short màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01999_pid1414_01415_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01999_pid1414_01415_1_attention_mask.raw,39
2000,1454,train,HoGuom_01/01455_2.jpg,"Một cô gái tóc dài qua vai màu nâu đen, mặc áo dài tay màu đen in hình màu trắng, mặc quần bó ống màu đen, đi giầy thể thao màu trắng xám, dây buộc màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02000_pid1454_01455_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02000_pid1454_01455_2_attention_mask.raw,64
2001,372,train,HoGuom_00/00373_00012725.jpg,"nam thanh niên mặc áo phông đen không cổ, đi giày trắng, mặc quần bò màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02001_pid372_00373_00012725_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02001_pid372_00373_00012725_attention_mask.raw,35
2002,1903,train,DHGTVT_00/01904_00006850.jpg,"nam đội mũ bảo hiểm màu xanh nón chuối, đeo khẩu trang màu xanh da trời, mặc áo sơ mi kẻ ca rô màu xanh trắng, mặc quần dài màu xám, tay trái đưa ngang ngực.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02002_pid1903_01904_00006850_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02002_pid1903_01904_00006850_attention_mask.raw,64
2003,819,train,HoGuom_01/00820_00005010.jpg,"người phụ nữ mặc áo phông tay lỡ màu vàng, quần short bò màu xám trắng, đi giày trắng, đeo túi chéo đựng đồ màu xanh dương pha trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02003_pid819_00820_00005010_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02003_pid819_00820_00005010_attention_mask.raw,61
2004,743,train,HoGuom_00/00744_00012445.jpg,"Bạn nam tóc ngắn màu đen, mặc áo ngắn tay màu đen có họa tiết nhiều màu, quần sooc màu đen, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02004_pid743_00744_00012445_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02004_pid743_00744_00012445_attention_mask.raw,48
2005,1915,train,DHGTVT_00/01916_00008770.jpg,"nam tóc ngắn màu đen, đeo ba lô sau lưng màu đen, mặc áo phông cộc tay có cổ và thân màu xanh cô ban, tay và ngực áo màu trắng, mặc quần dài màu đen, đi giầy màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02005_pid1915_01916_00008770_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02005_pid1915_01916_00008770_attention_mask.raw,64
2006,1134,train,HoGuom_01/01135_00000945.jpg,"cô gái được nhìn nghiêng, mặt gầy, đeo kính, mặc áo màu kẻ đen đỏ, khoanh tay trước bụng, đeo ba lô màu hồng, mặc quần bó dài màu đen, chân phải đang bước phía trước, chân trái thẳng, đi dép sục màu vàng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02006_pid1134_01135_00000945_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02006_pid1134_01135_00000945_attention_mask.raw,64
2007,1489,train,HoGuom_01/01490_2.jpg,"Một người đàn ông mặc áo khoác màu xanh tím than phối màu trắng, mặc quần bò màu xanh, đi giầy lười màu đen, đang nghe điện thoại.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02007_pid1489_01490_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02007_pid1489_01490_2_attention_mask.raw,58
2008,1890,train,DHGTVT_00/01891_00004150.jpg,"nam tóc ngắn màu đen, đeo ba lô quai đen, mặc áo phông cộc tay phần cổ và thân màu xanh cô ban, ngực áo và tay áo màu trắng, mặc quần thể thao màu đen dọc hai bên ống quần có viền màu trắng, đi giầy thể thao màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02008_pid1890_01891_00004150_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02008_pid1890_01891_00004150_attention_mask.raw,64
2009,65,train,TRAINNING_DATA/Person66/output_6.jpg,"Một nam thanh niên mặc bộ đồ màu đen, áo phông cộc tay, cổ tròn, quần đùi, chân đi đôi giày thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02009_pid65_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02009_pid65_output_6_attention_mask.raw,50
2010,1315,train,HoGuom_01/01316_00003915.jpg,"Một cô gái có mái tóc dài ngang vai màu đen, đeo kính màu đen, mặc áo dài tay màu tím có tay áo màu trắng, mặc quần dài màu xanh nước biển nhạt, đi giày màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02010_pid1315_01316_00003915_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02010_pid1315_01316_00003915_attention_mask.raw,64
2011,1997,train,TamChuc_01/01998_3.jpg,"nữ tóc buộc cao sau gáy, đeo khẩu trang y tế màu xanh da trời, mặc áo họa tiết vàng và đen sơ vin trong quần dài màu đen, đi giầy thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02011_pid1997_01998_3_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02011_pid1997_01998_3_attention_mask.raw,64
2012,1119,train,HoGuom_01/01120_00001815.jpg,"nam thanh niên chụp ngang từ bên trái phía sau, tóc cắt cao, mặc áo phông không cổ sọc ngang đen và đỏ, đeo balo da đen, quần đen, đi giày đen, đang bước chân trái bước co lên, chân phải duỗi thẳng, tay trái co lên ngang mặt.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02012_pid1119_01120_00001815_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02012_pid1119_01120_00001815_attention_mask.raw,64
2013,1198,train,HoGuom_01/01199_00003180.jpg,"Một cô gái tóc màu đen, buộc tóc, mặc áo phông màu trắng, mặc quần dài màu đen, đi giày màu đỏ, đeo túi màu vàng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02013_pid1198_01199_00003180_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02013_pid1198_01199_00003180_attention_mask.raw,56
2014,555,train,HoGuom_00/00556_00004365.jpg,"cô gái tóc đen búi cao, mặc áo khoác dài tay màu tím than, phía trên áo màu trắng, mặc quần dài màu đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02014_pid555_00556_00004365_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02014_pid555_00556_00004365_attention_mask.raw,55
2015,319,train,HoGuom_00/00320_00010250.jpg,"Bé trai tóc vàng, đi tông mặc áo đỏ, quần ngố màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02015_pid319_00320_00010250_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02015_pid319_00320_00010250_attention_mask.raw,28
2016,1804,train,DHHN_HVBCVT_00/01805_00003795.jpg,"nam thanh niên mặc áo khoác gió có mũ màu xám,, đeo cặp màu đen, mặc quần dài màu ghi đậm, đi giầy cổ cao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02016_pid1804_01805_00003795_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02016_pid1804_01805_00003795_attention_mask.raw,58
2017,676,train,HoGuom_00/00677_00008940.jpg,"người đàn ông tóc ngắn màu đen, áo phông ngắn tay màu xám, cổ áo màu đỏ, tay áo màu đen, viền tay áo màu đỏ, quần sooc màu xanh đen, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02017_pid676_00677_00008940_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02017_pid676_00677_00008940_attention_mask.raw,64
2018,1524,train,DHHN_HVBCVT_00/01525_00002220.jpg,"nam tóc ngắn, mặc áo khoác đen, cổ viền lông, mặc quần dài màu xám đen, đi giầy thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02018_pid1524_01525_00002220_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02018_pid1524_01525_00002220_attention_mask.raw,49
2019,669,train,HoGuom_00/00670_00008710.jpg,"Cậu bé tóc ngắn màu đen, áo ba lỗ ngắn tay màu trắng có đường viền áo màu nâu, quần đùi màu vàng, đi dép màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02019_pid669_00670_00008710_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02019_pid669_00670_00008710_attention_mask.raw,55
